month,specialty,region,total_waiting,within_18_weeks,over_52_weeks,median_wait_weeks,pct_within_18_weeks
2024-06-01,General Surgery,South East,1511,990,218,14.3,65.5
2024-06-01,General Surgery,South West,1190,779,31,8.3,65.5
2024-06-01,General Surgery,East of England,2947,1699,175,6.6,57.7
2024-06-01,Urology,London,4625,3395,304,22.5,73.4
2024-06-01,Urology,Midlands,4442,2885,416,10.4,64.9
2024-06-01,Urology,North West,1557,1404,173,23.6,90.2
2024-06-01,Urology,North East,4017,3444,552,11.6,85.7
2024-06-01,Urology,South East,3525,2378,86,18.6,67.5
2024-06-01,Urology,South West,1382,1247,99,21.2,90.2
2024-06-01,Urology,East of England,2437,1589,144,10.8,65.2
2024-06-01,Gynaecology,London,3420,2530,112,16.2,74.0
2024-06-01,Gynaecology,Midlands,1984,1450,155,7.7,73.1
2024-06-01,Gynaecology,North West,3545,2370,243,19.1,66.9
2024-06-01,Gynaecology,North East,4708,3301,392,9.0,70.1
2024-06-01,Gynaecology,South East,2488,1766,217,24.3,71.0
2024-06-01,Gynaecology,South West,872,540,49,7.7,61.9
2024-06-01,Gynaecology,East of England,3293,2639,155,13.3,80.1
2024-06-01,ENT,London,832,519,10,18.4,62.4
2024-06-01,ENT,Midlands,3192,2235,471,23.0,70.0
2024-06-01,ENT,North West,1617,1422,117,18.1,87.9
2024-06-01,ENT,North East,2010,1328,71,15.8,66.1
2024-06-01,ENT,South East,2687,2020,94,13.6,75.2
2024-06-01,ENT,South West,948,521,116,13.3,55.0
2024-06-01,ENT,East of England,2472,1470,137,18.4,59.5
2024-06-01,Gastroenterology,London,4871,3812,148,27.3,78.3
2024-06-01,Gastroenterology,Midlands,3772,2877,95,9.9,76.3
2024-06-01,Gastroenterology,North West,3748,3387,242,15.2,90.4
2024-06-01,Gastroenterology,North East,1735,1400,192,18.4,80.7
2024-06-01,Gastroenterology,South East,4391,3534,594,21.4,80.5
2024-06-01,Gastroenterology,South West,4111,3518,131,13.6,85.6
2024-06-01,Gastroenterology,East of England,4835,3190,429,11.5,66.0
2024-06-01,Dermatology,London,4530,2676,571,19.3,59.1
2024-06-01,Dermatology,Midlands,4291,2528,606,7.0,58.9
2024-06-01,Dermatology,North West,1868,1270,35,27.7,68.0
2024-06-01,Dermatology,North East,2657,1600,73,16.0,60.2
2024-06-01,Dermatology,South East,3894,3552,179,16.1,91.2
2024-06-01,Dermatology,South West,2756,2019,319,17.5,73.3
2024-06-01,Dermatology,East of England,3053,2168,230,21.5,71.0
2024-07-01,Orthopaedics,London,1661,1140,51,11.7,68.6
2024-07-01,Orthopaedics,Midlands,4099,3599,461,18.3,87.8
2024-07-01,Orthopaedics,North West,4484,3244,365,20.0,72.3
2024-07-01,Orthopaedics,North East,4466,2555,652,16.2,57.2
2024-07-01,Orthopaedics,South East,4823,3793,637,15.0,78.6
2024-07-01,Orthopaedics,South West,3944,3292,216,24.5,83.5
2024-07-01,Orthopaedics,East of England,4370,3483,451,21.4,79.7
2024-07-01,Cardiology,London,3219,1880,353,7.5,58.4
2024-07-01,Cardiology,Midlands,3169,2297,169,25.1,72.5
2024-07-01,Cardiology,North West,1487,890,41,23.9,59.9
2024-07-01,Cardiology,North East,4798,3833,596,26.5,79.9
2024-07-01,Cardiology,South East,2924,2171,368,6.9,74.2
2024-07-01,Cardiology,South West,1878,1098,101,25.3,58.5
2024-07-01,Cardiology,East of England,4157,2990,479,23.4,71.9
2024-07-01,Neurology,London,4343,3946,223,19.8,90.9
2024-07-01,Neurology,Midlands,2512,1842,187,21.6,73.3
2024-07-01,Neurology,North West,2178,1717,209,11.1,78.8
2024-07-01,Neurology,North East,1100,695,33,18.6,63.2
2024-07-01,Neurology,South East,1077,915,133,20.1,85.0
2024-07-01,Neurology,South West,2189,1531,236,6.9,69.9
2024-07-01,Neurology,East of England,4616,4030,297,8.6,87.3
2024-07-01,Ophthalmology,London,4109,3119,402,24.9,75.9
2024-07-01,Ophthalmology,Midlands,860,786,61,17.4,91.4
2024-07-01,Ophthalmology,North West,2530,2037,269,21.5,80.5
2024-07-01,Ophthalmology,North East,4887,2871,531,10.5,58.7
2024-07-01,Ophthalmology,South East,4053,3621,594,26.7,89.3
2024-07-01,Ophthalmology,South West,986,728,34,23.7,73.8
2024-07-01,Ophthalmology,East of England,1454,1309,194,11.4,90.0
2024-07-01,General Surgery,London,4067,2297,469,15.4,56.5
2024-07-01,General Surgery,Midlands,2763,1619,358,16.6,58.6
2024-07-01,General Surgery,North West,1515,1291,209,12.6,85.2
2024-07-01,General Surgery,North East,4123,2691,521,8.1,65.3
2024-07-01,General Surgery,South East,1039,753,131,22.1,72.5
2024-07-01,General Surgery,South West,2826,2427,170,16.0,85.9
2024-07-01,General Surgery,East of England,3513,2582,242,9.8,73.5
2024-07-01,Urology,London,1638,1324,175,17.1,80.8
2024-07-01,Urology,Midlands,3801,2890,513,20.0,76.0
2024-07-01,Urology,North West,1352,1077,98,21.2,79.7
2024-07-01,Urology,North East,1964,1645,87,22.9,83.8
2024-07-01,Urology,South East,3797,2419,236,10.0,63.7
2024-07-01,Urology,South West,2559,2123,317,6.1,83.0
2024-07-01,Urology,East of England,3280,2743,52,15.4,83.6
2024-07-01,Gynaecology,London,1368,794,48,16.5,58.0
2024-07-01,Gynaecology,Midlands,3788,3334,464,20.0,88.0
2024-07-01,Gynaecology,North West,4374,2792,182,14.7,63.8
2024-07-01,Gynaecology,North East,1359,1011,151,6.4,74.4
2024-07-01,Gynaecology,South East,1411,1148,21,14.3,81.4
2024-07-01,Gynaecology,South West,2509,2269,155,24.5,90.4
2024-07-01,Gynaecology,East of England,2045,1795,138,14.2,87.8
2024-07-01,ENT,London,4246,2574,124,8.9,60.6
2024-07-01,ENT,Midlands,3298,2987,300,27.7,90.6
2024-07-01,ENT,North West,1831,1317,101,10.0,71.9
2024-07-01,ENT,North East,4890,4399,724,7.0,90.0
2024-07-01,ENT,South East,963,596,58,8.8,61.9
2024-07-01,ENT,South West,2677,1563,47,23.6,58.4
2024-07-01,ENT,East of England,2148,1643,154,6.5,76.5
2024-07-01,Gastroenterology,London,1232,978,160,7.7,79.4
2024-07-01,Gastroenterology,Midlands,914,837,107,27.2,91.6
2024-07-01,Gastroenterology,North West,1757,1576,20,9.8,89.7
2024-07-01,Gastroenterology,North East,2501,2230,313,24.6,89.2
2024-07-01,Gastroenterology,South East,1348,759,190,18.9,56.3
2024-07-01,Gastroenterology,South West,1956,1183,246,24.4,60.5
2024-07-01,Gastroenterology,East of England,3048,2403,186,12.7,78.8
2024-07-01,Dermatology,London,2130,1808,191,6.2,84.9
2024-07-01,Dermatology,Midlands,4472,2635,117,19.3,58.9
2024-07-01,Dermatology,North West,851,711,14,6.8,83.5
2024-07-01,Dermatology,North East,2912,2569,271,10.6,88.2
2024-07-01,Dermatology,South East,2154,1207,33,19.5,56.0
2024-07-01,Dermatology,South West,1037,738,90,23.6,71.2
2024-07-01,Dermatology,East of England,1299,1007,93,7.3,77.5
2024-08-01,Orthopaedics,London,1935,1589,187,27.3,82.1
2024-08-01,Orthopaedics,Midlands,4006,3613,341,20.8,90.2
2024-08-01,Orthopaedics,North West,4084,2523,45,13.6,61.8
2024-08-01,Orthopaedics,North East,3063,1784,457,25.7,58.2
2024-08-01,Orthopaedics,South East,3563,2417,349,6.9,67.8
2024-08-01,Orthopaedics,South West,1487,1055,89,14.6,70.9
2024-08-01,Orthopaedics,East of England,1507,1008,104,9.2,66.9
2024-08-01,Cardiology,London,2333,1679,112,27.7,72.0
2024-08-01,Cardiology,Midlands,1495,1123,215,25.5,75.1
2024-08-01,Cardiology,North West,3764,2959,127,24.9,78.6
2024-08-01,Cardiology,North East,3115,2141,116,8.5,68.7
2024-08-01,Cardiology,South East,1384,885,21,27.7,63.9
2024-08-01,Cardiology,South West,2548,2204,248,26.3,86.5
2024-08-01,Cardiology,East of England,3229,2032,434,27.9,62.9
2024-08-01,Neurology,London,2277,1686,243,7.7,74.0
2024-08-01,Neurology,Midlands,801,729,37,10.7,91.0
2024-08-01,Neurology,North West,3539,2826,524,26.1,79.9
2024-08-01,Neurology,North East,3968,2336,172,10.1,58.9
2024-08-01,Neurology,South East,3035,2507,123,7.6,82.6
2024-08-01,Neurology,South West,2216,1480,232,26.9,66.8
2024-08-01,Neurology,East of England,3331,2258,243,22.5,67.8
2024-08-01,Ophthalmology,London,3031,1683,53,12.2,55.5
2024-08-01,Ophthalmology,Midlands,2580,1866,345,14.0,72.3
2024-08-01,Ophthalmology,North West,4522,3026,578,10.0,66.9
2024-08-01,Ophthalmology,North East,2515,1750,85,16.9,69.6
2024-08-01,Ophthalmology,South East,4807,4344,339,23.3,90.4
2024-08-01,Ophthalmology,South West,4036,2681,252,16.3,66.4
2024-08-01,Ophthalmology,East of England,3948,2679,260,13.9,67.9
2024-08-01,General Surgery,London,2581,2089,285,15.7,80.9
2024-08-01,General Surgery,Midlands,4175,3285,493,20.0,78.7
2024-08-01,General Surgery,North West,1248,968,54,25.1,77.6
2024-08-01,General Surgery,North East,4296,3824,436,12.1,89.0
2024-08-01,General Surgery,South East,4126,2905,245,17.5,70.4
2024-08-01,General Surgery,South West,1869,1549,64,18.4,82.9
2024-08-01,General Surgery,East of England,4607,2749,536,24.7,59.7
2024-08-01,Urology,London,3113,2369,224,18.1,76.1
2024-08-01,Urology,Midlands,1432,1030,184,22.7,71.9
2024-08-01,Urology,North West,1160,787,41,13.7,67.8
2024-08-01,Urology,North East,1730,1520,204,15.1,87.9
2024-08-01,Urology,South East,1677,1397,224,21.4,83.3
2024-08-01,Urology,South West,3323,2360,99,9.7,71.0
2024-08-01,Urology,East of England,3121,2273,49,16.2,72.8
2024-08-01,Gynaecology,London,1283,874,189,10.0,68.1
2024-08-01,Gynaecology,Midlands,2684,1609,345,19.0,59.9
2024-08-01,Gynaecology,North West,1410,1118,56,8.6,79.3
2024-08-01,Gynaecology,North East,1981,1164,103,24.9,58.8
2024-08-01,Gynaecology,South East,2814,1852,195,17.2,65.8
2024-08-01,Gynaecology,South West,2533,2296,230,17.5,90.6
2024-08-01,Gynaecology,East of England,3854,2479,244,23.1,64.3
2024-08-01,ENT,London,3549,2362,327,20.9,66.6
2024-08-01,ENT,Midlands,1132,994,84,17.4,87.8
2024-08-01,ENT,North West,989,848,16,20.4,85.7
2024-08-01,ENT,North East,1599,993,165,18.6,62.1
2024-08-01,ENT,South East,1396,1079,50,12.0,77.3
2024-08-01,ENT,South West,4237,3426,421,17.7,80.9
2024-08-01,ENT,East of England,4313,2799,269,25.4,64.9
2024-08-01,Gastroenterology,London,2709,1824,361,19.5,67.3
2024-08-01,Gastroenterology,Midlands,3439,2418,178,26.9,70.3
2024-08-01,Gastroenterology,North West,4021,2726,546,21.9,67.8
2024-08-01,Gastroenterology,North East,3119,1742,256,16.7,55.9
2024-08-01,Gastroenterology,South East,1995,1718,240,13.3,86.1
2024-08-01,Gastroenterology,South West,2828,2068,188,9.7,73.1
2024-08-01,Gastroenterology,East of England,1647,1465,214,10.4,88.9
2024-08-01,Dermatology,London,4105,3587,103,23.4,87.4
2024-08-01,Dermatology,Midlands,2705,1524,97,22.8,56.3
2024-08-01,Dermatology,North West,1184,1033,98,6.5,87.2
2024-08-01,Dermatology,North East,3616,2400,319,26.5,66.4
2024-08-01,Dermatology,South East,4042,2295,422,23.3,56.8
2024-08-01,Dermatology,South West,1677,1040,206,20.5,62.0
2024-08-01,Dermatology,East of England,1678,1310,80,12.2,78.1
2024-09-01,Orthopaedics,London,3110,1944,311,27.9,62.5
2024-09-01,Orthopaedics,Midlands,2921,2238,180,13.8,76.6
2024-09-01,Orthopaedics,North West,1885,1214,124,23.8,64.4
2024-09-01,Orthopaedics,North East,1253,878,21,18.1,70.1
2024-09-01,Orthopaedics,South East,3836,2996,569,15.6,78.1
2024-09-01,Orthopaedics,South West,2794,1733,162,19.5,62.0
2024-09-01,Orthopaedics,East of England,1871,1268,116,19.4,67.8
2024-09-01,Cardiology,London,1127,975,102,17.4,86.5
2024-09-01,Cardiology,Midlands,3777,2824,331,8.3,74.8
2024-09-01,Cardiology,North West,1172,714,122,17.9,60.9
2024-09-01,Cardiology,North East,4493,3801,374,10.1,84.6
2024-09-01,Cardiology,South East,4741,3234,638,19.1,68.2
2024-09-01,Cardiology,South West,931,551,65,16.1,59.2
2024-09-01,Cardiology,East of England,4310,3888,551,19.1,90.2
2024-09-01,Neurology,London,4008,2498,335,17.8,62.3
2024-09-01,Neurology,Midlands,3676,2851,409,6.6,77.6
2024-09-01,Neurology,North West,4528,3971,56,14.9,87.7
2024-09-01,Neurology,North East,1394,948,103,27.6,68.0
2024-09-01,Neurology,South East,1676,1222,69,17.8,72.9
2024-09-01,Neurology,South West,4190,3101,532,22.2,74.0
2024-09-01,Neurology,East of England,4411,3501,498,26.6,79.4
2024-09-01,Ophthalmology,London,4972,4382,715,25.4,88.1
2024-09-01,Ophthalmology,Midlands,3906,2705,554,25.6,69.3
2024-09-01,Ophthalmology,North West,4720,2748,659,16.0,58.2
2024-09-01,Ophthalmology,North East,2102,1302,180,11.0,61.9
2024-09-01,Ophthalmology,South East,3048,1886,203,22.1,61.9
2024-09-01,Ophthalmology,South West,1944,1205,187,23.1,62.0
2024-09-01,Ophthalmology,East of England,1969,1250,30,19.6,63.5
2024-09-01,General Surgery,London,2815,2248,410,11.6,79.9
2024-09-01,General Surgery,Midlands,4266,3137,185,19.0,73.5
2024-09-01,General Surgery,North West,4295,2938,53,17.5,68.4
2024-09-01,General Surgery,North East,4219,3607,524,23.5,85.5
2024-09-01,General Surgery,South East,1360,945,38,17.2,69.5
2024-09-01,General Surgery,South West,2169,1907,111,26.5,87.9
2024-09-01,General Surgery,East of England,3156,2682,220,21.4,85.0
2024-09-01,Urology,London,2237,1576,260,9.8,70.5
2024-09-01,Urology,Midlands,3362,2127,202,11.1,63.3
2024-09-01,Urology,North West,4239,2950,447,25.6,69.6
2024-09-01,Urology,North East,2564,1614,238,7.5,62.9
2024-09-01,Urology,South East,2322,1881,138,25.6,81.0
2024-09-01,Urology,South West,2005,1581,78,15.2,78.9
2024-09-01,Urology,East of England,2171,1870,108,18.7,86.1
2024-09-01,Gynaecology,London,4559,2762,230,11.1,60.6
2024-09-01,Gynaecology,Midlands,1263,1010,85,8.7,80.0
2024-09-01,Gynaecology,North West,4827,2694,404,11.5,55.8
2024-09-01,Gynaecology,North East,4403,3094,52,22.1,70.3
2024-09-01,Gynaecology,South East,2944,2511,111,18.7,85.3
2024-09-01,Gynaecology,South West,1966,1386,264,15.6,70.5
2024-09-01,Gynaecology,East of England,959,626,36,12.2,65.3
2024-09-01,ENT,London,1133,819,26,23.4,72.3
2024-09-01,ENT,Midlands,2162,1339,121,14.7,61.9
2024-09-01,ENT,North West,4780,2642,330,9.0,55.3
2024-09-01,ENT,North East,3324,2256,121,20.3,67.9
2024-09-01,ENT,South East,3905,2801,315,6.7,71.7
2024-09-01,ENT,South West,3213,2073,276,22.3,64.5
2024-09-01,ENT,East of England,4339,2576,517,14.0,59.4
2024-09-01,Gastroenterology,London,3164,2336,330,19.0,73.8
2024-09-01,Gastroenterology,Midlands,1319,847,118,6.4,64.2
2024-09-01,Gastroenterology,North West,1405,839,99,8.8,59.7
2024-09-01,Gastroenterology,North East,3512,3112,224,26.4,88.6
2024-09-01,Gastroenterology,South East,4227,3636,259,22.7,86.0
2024-09-01,Gastroenterology,South West,2322,1468,332,27.1,63.2
2024-09-01,Gastroenterology,East of England,4015,2412,601,7.1,60.1
2024-09-01,Dermatology,London,3229,2527,221,15.2,78.3
2024-09-01,Dermatology,Midlands,2072,1472,216,15.3,71.0
2024-09-01,Dermatology,North West,1335,898,38,23.9,67.3
2024-09-01,Dermatology,North East,1233,907,145,25.3,73.6
2024-09-01,Dermatology,South East,4133,2933,233,15.0,71.0
2024-09-01,Dermatology,South West,2996,1925,402,22.6,64.3
2024-09-01,Dermatology,East of England,4959,3363,665,20.0,67.8
2024-10-01,Orthopaedics,London,2571,1609,275,22.3,62.6
2024-10-01,Orthopaedics,Midlands,1462,1050,123,17.2,71.8
2024-10-01,Orthopaedics,North West,2304,1984,77,13.0,86.1
2024-10-01,Orthopaedics,North East,4646,3518,425,16.5,75.7
2024-10-01,Orthopaedics,South East,1610,1003,139,27.9,62.3
2024-10-01,Orthopaedics,South West,3051,2577,199,9.4,84.5
2024-10-01,Orthopaedics,East of England,3852,2400,535,15.7,62.3
2024-10-01,Cardiology,London,3446,2174,158,18.4,63.1
2024-10-01,Cardiology,Midlands,2520,2279,296,19.3,90.4
2024-10-01,Cardiology,North West,4291,3922,324,25.1,91.4
2024-10-01,Cardiology,North East,1847,1365,201,10.2,73.9
2024-10-01,Cardiology,South East,1864,1506,115,10.0,80.8
2024-10-01,Cardiology,South West,3505,2062,301,12.9,58.8
2024-10-01,Cardiology,East of England,4579,3344,280,20.2,73.0
2024-10-01,Neurology,London,2690,2203,284,25.9,81.9
2024-10-01,Neurology,Midlands,1925,1332,146,25.1,69.2
2024-10-01,Neurology,North West,1110,618,35,20.1,55.7
2024-10-01,Neurology,North East,3957,3185,76,16.3,80.5
2024-10-01,Neurology,South East,4518,3078,358,25.1,68.1
2024-10-01,Neurology,South West,1051,610,141,16.4,58.0
2024-10-01,Neurology,East of England,2915,1754,302,11.2,60.2
2024-10-01,Ophthalmology,London,1241,690,38,8.0,55.6
2024-10-01,Ophthalmology,Midlands,3121,2642,360,21.3,84.7
2024-10-01,Ophthalmology,North West,4304,2948,269,17.1,68.5
2024-10-01,Ophthalmology,North East,2132,1657,29,26.5,77.7
2024-10-01,Ophthalmology,South East,3907,2409,532,9.7,61.7
2024-10-01,Ophthalmology,South West,3614,2752,475,16.4,76.1
2024-10-01,Ophthalmology,East of England,2685,1720,64,23.8,64.1
2024-10-01,General Surgery,London,2658,2047,154,11.0,77.0
2024-10-01,General Surgery,Midlands,4637,3388,135,26.6,73.1
2024-10-01,General Surgery,North West,1823,1580,233,8.2,86.7
2024-10-01,General Surgery,North East,2798,1598,100,18.3,57.1
2024-10-01,General Surgery,South East,4524,2866,378,8.8,63.4
2024-10-01,General Surgery,South West,1270,972,38,22.8,76.5
2024-10-01,General Surgery,East of England,1675,926,67,24.2,55.3
2024-10-01,Urology,London,1404,1221,35,13.0,87.0
2024-10-01,Urology,Midlands,2036,1548,30,17.3,76.0
2024-10-01,Urology,North West,2317,1577,95,20.1,68.1
2024-10-01,Urology,North East,4745,3431,617,13.5,72.3
2024-10-01,Urology,South East,4566,3352,619,27.3,73.4
2024-10-01,Urology,South West,4626,3863,117,6.6,83.5
2024-10-01,Urology,East of England,3071,2049,432,23.4,66.7
2024-10-01,Gynaecology,London,4060,3707,445,15.2,91.3
2024-10-01,Gynaecology,Midlands,3962,3188,165,6.8,80.5
2024-10-01,Gynaecology,North West,2846,2553,73,21.5,89.7
2024-10-01,Gynaecology,North East,3694,2916,230,22.3,78.9
2024-10-01,Gynaecology,South East,4168,3341,186,19.2,80.2
2024-10-01,Gynaecology,South West,4604,4180,485,12.9,90.8
2024-10-01,Gynaecology,East of England,1900,1277,52,16.5,67.2
2024-10-01,ENT,London,1004,692,132,14.5,68.9
2024-10-01,ENT,Midlands,4114,2520,103,22.5,61.3
2024-10-01,ENT,North West,3481,2834,194,12.4,81.4
2024-10-01,ENT,North East,2550,1477,67,9.9,57.9
2024-10-01,ENT,South East,3122,2319,152,10.6,74.3
2024-10-01,ENT,South West,4463,3154,363,10.7,70.7
2024-10-01,ENT,East of England,1186,1081,24,12.2,91.1
2024-10-01,Gastroenterology,London,4252,3573,573,18.4,84.0
2024-10-01,Gastroenterology,Midlands,4684,2926,402,20.0,62.5
2024-10-01,Gastroenterology,North West,1158,811,48,9.5,70.0
2024-10-01,Gastroenterology,North East,1160,979,135,8.9,84.4
2024-10-01,Gastroenterology,South East,4728,2809,665,12.4,59.4
2024-10-01,Gastroenterology,South West,1040,594,87,17.9,57.1
2024-10-01,Gastroenterology,East of England,3113,2180,408,26.7,70.0
2024-10-01,Dermatology,London,3449,1904,57,9.2,55.2
2024-10-01,Dermatology,Midlands,2549,1414,220,15.3,55.5
2024-10-01,Dermatology,North West,2890,2252,400,16.2,77.9
2024-10-01,Dermatology,North East,807,580,50,18.7,71.9
2024-10-01,Dermatology,South East,4750,4349,640,15.2,91.6
2024-10-01,Dermatology,South West,2597,1883,373,9.4,72.5
2024-10-01,Dermatology,East of England,862,495,106,27.0,57.4
2024-11-01,Orthopaedics,London,1930,1255,28,17.4,65.0
2024-11-01,Orthopaedics,Midlands,3574,2384,341,27.3,66.7
2024-11-01,Orthopaedics,North West,1153,968,40,23.6,84.0
2024-11-01,Orthopaedics,North East,1058,632,84,20.4,59.7
2024-11-01,Orthopaedics,South East,1193,1069,64,9.4,89.6
2024-11-01,Orthopaedics,South West,4653,3620,198,7.8,77.8
2024-11-01,Orthopaedics,East of England,1013,692,116,14.3,68.3
2024-11-01,Cardiology,London,3632,2544,367,13.8,70.0
2024-11-01,Cardiology,Midlands,961,830,133,15.9,86.4
2024-11-01,Cardiology,North West,985,573,111,14.8,58.2
2024-11-01,Cardiology,North East,4319,3520,646,13.7,81.5
2024-11-01,Cardiology,South East,3285,2654,350,13.2,80.8
2024-11-01,Cardiology,South West,3644,2092,527,13.7,57.4
2024-11-01,Cardiology,East of England,2298,2105,177,11.0,91.6
2024-11-01,Neurology,London,3808,3329,123,18.0,87.4
2024-11-01,Neurology,Midlands,1039,929,134,7.5,89.4
2024-11-01,Neurology,North West,4028,3023,148,17.8,75.0
2024-11-01,Neurology,North East,2697,1654,343,6.5,61.3
2024-11-01,Neurology,South East,3520,2432,236,16.7,69.1
2024-11-01,Neurology,South West,4496,3714,76,25.6,82.6
2024-11-01,Neurology,East of England,1329,1213,17,18.0,91.3
2024-11-01,Ophthalmology,London,4523,4121,354,7.3,91.1
2024-11-01,Ophthalmology,Midlands,2800,1737,385,16.3,62.0
2024-11-01,Ophthalmology,North West,993,852,14,11.9,85.8
2024-11-01,Ophthalmology,North East,4220,2440,459,14.7,57.8
2024-11-01,Ophthalmology,South East,4826,2907,716,6.5,60.2
2024-11-01,Ophthalmology,South West,841,533,81,6.3,63.4
2024-11-01,Ophthalmology,East of England,1861,1484,54,20.8,79.7
2024-11-01,General Surgery,London,4797,3996,449,26.4,83.3
2024-11-01,General Surgery,Midlands,1134,995,19,9.0,87.7
2024-11-01,General Surgery,North West,4327,3702,203,22.0,85.6
2024-11-01,General Surgery,North East,1636,902,108,10.1,55.1
2024-11-01,General Surgery,South East,3591,2877,281,6.9,80.1
2024-11-01,General Surgery,South West,4568,3184,316,26.4,69.7
2024-11-01,General Surgery,East of England,2499,1559,335,13.1,62.4
2024-11-01,Urology,London,4638,3998,657,20.4,86.2
2024-11-01,Urology,Midlands,4474,3647,65,14.2,81.5
2024-11-01,Urology,North West,2228,1348,279,12.4,60.5
2024-11-01,Urology,North East,1001,755,50,11.1,75.4
2024-11-01,Urology,South East,873,739,73,21.1,84.7
2024-11-01,Urology,South West,1057,911,39,26.5,86.2
2024-11-01,Urology,East of England,985,809,49,13.0,82.1
